gender,anchor_age,has_labs,has_omr,Anion_Gap_mean,Bicarbonate_mean,Chloride_mean,Creatinine_mean,Potassium_mean,Sodium_mean,Urea_Nitrogen_mean,Glucose_mean,Glucose_std,Glucose_max,Glucose_min,weight_kg_mean,height_cm_mean,bp_sys_mean,bp_dia_mean,htn_any_mention,htn_mention_count,bmi,BiasTerm
-0.018031882122159,-2.1146798133850098,0.00013331022637430578,0.0026346226222813,-0.0145622761920094,0.0055717076174914,0.1190124675631523,-0.1476186215877533,-0.0697642788290977,0.0109884431585669,-0.291099488735199,0.0605566203594207,-0.0648426637053489,-0.1487830281257629,0.0163226667791605,-0.1177567467093467,0.0069257267750799,-0.3203202188014984,-0.1708242297172546,-0.4471933841705322,-0.7880529761314392,-0.0013894408475607,-0.0145145282149314
0.0385054387152195,-2.29701828956604,0.00048085767775774,0.0060014529153704,-0.0326637141406536,-0.0616194084286689,-0.1544423848390579,-0.0948777720332145,-0.1137052625417709,-0.1072395220398902,-0.2462823837995529,-0.0144947795197367,-0.0417356640100479,-0.0905983224511146,-0.0064545283094048,-0.0456954166293144,0.0094393249601125,-0.0482231080532074,-0.0724398419260978,-0.4969434142112732,-0.8552900552749634,0.0079585500061512,-0.0145145282149314
0.1029494181275367,0.0970005691051483,-1.9647719454951584e-05,0.0041995258070528,-0.0131917847320437,0.0112128276377916,0.3024428486824035,0.0357080176472663,-0.0826473906636238,0.1778663247823715,-0.0578792952001094,0.0136389452964067,-0.0360053218901157,-0.171048492193222,0.0320465601980686,0.0474661476910114,-0.0261810403317213,0.7208364605903625,0.4486207365989685,-0.4729913771152496,-0.5537276864051819,0.0232591927051544,-0.0145145282149314
0.022919412702322,-2.083559989929199,-7.524235115852207e-06,0.0012249026913195,-0.0659037679433822,0.046180173754692,0.2323723584413528,-0.0855981931090354,-0.0106780994683504,-0.0132152009755373,-0.0649245902895927,-0.0602018535137176,-0.0641382485628128,-0.0774109661579132,0.00021098148135934025,-0.1684184968471527,-0.1267166882753372,-0.1682469248771667,-0.1024107113480568,-0.482007771730423,-0.8483972549438477,-0.0436157844960689,-0.0145145282149314
0.0068534836173057,-1.0340300798416138,-1.3702992873732e-05,0.0019241524860262,0.0097571201622486,0.0223921313881874,0.1553513556718826,0.1652389913797378,-0.0296178981661796,0.0413693562150001,-0.0714950710535049,0.2058294713497162,0.0738842636346817,0.105899229645729,-0.029109762981534,-0.059778619557619,0.0267249103635549,-0.2090705931186676,0.2476246953010559,0.7489816546440125,2.501436710357666,-0.013052531518042,-0.0145145282149314
-0.0640850588679313,1.5052714347839355,-8.780541975283995e-06,0.0030387581791728,0.1190946325659751,0.041973914951086,0.2833094000816345,-0.0871184393763542,0.0971802473068237,-0.1630483418703079,-0.0904362350702285,-0.0098800472915172,-0.0124924778938293,0.0611406005918979,0.0140864197164773,-0.02956348285079,0.0092137949541211,0.5675748586654663,-0.0083454623818397,-0.4193963706493377,-0.6275397539138794,-0.0011080988915637,-0.0145145282149314
0.0568474009633064,1.284393072128296,-5.462746776174754e-05,-0.0332363918423652,-0.0890761986374855,0.2915919721126556,-0.6234700083732605,-0.1560263633728027,0.062929518520832,0.1655997484922409,0.3614831268787384,0.0281260218471288,-0.0143208298832178,0.1086739674210548,0.0315923057496547,0.0088811367750167,0.0150751955807209,-0.0148141188547015,-0.0320983491837978,-0.4557254016399383,-0.5512540936470032,0.009388499893248,-0.0145145282149314
-0.0070059378631412,-2.160938262939453,-5.486883310368285e-06,0.0057036974467337,0.0909837111830711,0.1040005534887313,-0.4116033911705017,-0.1727871298789978,-0.0217820536345243,0.023729421198368,0.210772767663002,0.1227893084287643,0.0038606473244726,0.2228009849786758,-0.0069691706448793,-0.2165264040231704,-0.0259396247565746,-0.3716978728771209,-0.1054515913128852,-0.383365273475647,-0.6886709928512573,-0.0539578609168529,-0.0145145282149314
0.0374460965394973,0.3611945211887359,-1.0472136636963114e-05,0.0024217176251113,0.0664765611290931,0.034166395664215,-0.2895626127719879,-0.0579857379198074,-0.0210178140550851,0.0831410512328147,-0.135173887014389,0.2792852818965912,0.0285662580281496,0.0721201300621032,0.0367527902126312,0.0691588893532753,-0.0323607213795185,0.2205754667520523,0.0256346445530653,0.7262516021728516,0.5864112973213196,0.0073571163229644,-0.0145145282149314
0.0009370914776809514,-2.33393931388855,-0.0006227773847058415,-0.0095631629228591,-0.0988402739167213,0.0919708088040351,-0.3060600459575653,-0.1532960832118988,0.0332376584410667,0.0618684254586696,-0.2945494353771209,-0.0254877060651779,-0.0268548242747783,-0.1505925208330154,-0.0479494892060756,-0.0236506219953298,0.0187489204108715,-0.0390115603804588,-0.0635181441903114,-0.4859306514263153,-0.8002325892448425,0.0120074916630983,-0.0145145282149314
